time,equal_weighted,historical_average,random_forest_1,gradient_boosting_1,ada_boosting,extra_trees,epsilon_svm,nu_svm,MLP3
1998-03-01,2.4538779552366865,3.6004551070109456,7.8983835817917045,2.0204136445979324,1.5711506990493456,1.7381744155929086,6.592061926905846,5.603084770032138,6.390494533905559
1998-04-01,2.6970613210272685,3.820795030088013,7.965050103650719,2.396371192710629,1.7227530800891415,1.9717641315328636,6.676264505147703,5.700563419149622,6.50866058781404
1998-05-01,2.6581704177375425,3.6827170480229103,7.418894511922545,2.4160337209692444,1.8257650863328294,1.950270124050183,6.264136448932058,5.389903477594127,6.104656916673381
1998-06-01,2.7336337739304057,3.7216818810073047,7.2659816158761545,2.5656732100823385,1.8247938064637343,2.172901864732383,6.142592365555979,5.292108713113818,6.030787479100852
1998-07-01,2.844841902517537,3.877697039127901,7.61330140335121,2.4883816151209763,1.6440364287627758,2.2377005089174022,6.380885772423895,5.447860867050062,6.324351186918131
1998-08-01,2.7945438641119784,3.7646928519391905,7.394650943230288,2.3628560888632153,1.4194096119121498,1.9159227035153947,6.161003007715467,5.227043301995435,6.114831081529765
1998-09-01,2.2972565044020716,3.276433508954224,6.856424563841114,1.8098038310124662,0.9815354624715584,1.4697101514790256,5.643493757507527,4.725220114497506,5.618800327640905
1998-10-01,1.9178901187896322,2.9017223466320434,6.364818501797858,1.4965478314954217,0.768846146577083,1.1623659185227384,5.209470549164415,4.3347934406794355,5.210763817387283
1998-11-01,2.3342112525822767,3.410409267103348,7.309573924564024,1.8701565685244035,0.9744551077610372,1.5164912374006463,6.001622890515842,5.011413324380809,5.988844835852967
1998-12-01,2.3833603715109297,3.456955502427435,7.436846039121016,1.8504938190503302,0.9596011446974215,1.4126036507341189,6.099552188945138,5.087127328247918,6.070082497925117
1999-01-01,2.631072330925182,3.7907102543086975,8.120297362486651,2.039463366729968,0.9534932028030068,1.483724043213195,6.64063702620398,5.520430574835513,6.622970294890546
1999-02-01,2.911976487242251,4.129916144118387,8.60608011437326,2.2880375853427215,1.0438731113957198,1.4716076249581664,7.044783923534531,5.862774091607269,7.000587723824874
1999-03-01,2.8102902845402173,3.978923405678079,8.16225562879004,2.3018843978309276,1.0932954097022756,1.4116558051961932,6.702795940245114,5.597883145461004,6.6315086367988
1999-04-01,2.8993810607697514,4.1238002919541445,8.590227672736258,2.441136794730144,1.2654462819866585,1.5739146532497104,7.077951496024071,5.933052457854252,6.953605143614811
1999-05-01,3.0357245011166634,4.1151823250049,7.928453212837308,2.7600771145544307,1.7081764157377757,1.9290929106083399,6.644213871757407,5.671954545152211,6.497662707772597
1999-06-01,2.8904034308482074,3.9717083276101786,7.715866718843401,2.614516502427265,1.4872958156705893,1.782322224501098,6.429914346917339,5.4563588160335215,6.314246129607776
1999-07-01,3.0964547439578163,4.201958096566682,7.970180273778616,2.8189425234725065,1.8167411673981408,1.9970519544008092,6.6997386771623715,5.737926937926925,6.5573900477111025
1999-08-01,2.9198616611564403,3.9550306866103115,7.324958468109368,2.76662614136765,1.9695920879996132,2.0039000684087003,6.219286298618943,5.3822177640893925,6.047167764159384
1999-09-01,3.0198337973824585,4.087241330309651,7.589294370815591,2.9083533704492828,2.097315983034593,2.037932368739321,6.455417470195145,5.596995905725849,6.264747532850389
1999-10-01,2.9196292122597503,3.9640737509800816,7.449666605249291,2.8232680362659828,1.9663982927002228,1.8746199262948715,6.317588551316347,5.460528306353839,6.115938303651165
1999-11-01,3.161960136158461,4.30133663296164,8.16994794251409,2.8200515229506085,2.022764695768072,1.959753671843639,6.900797668668049,5.939964144989192,6.667338698835796
1999-12-01,3.6273813642673476,4.865001696118961,8.880207722650091,3.3707448035683476,2.4056608523059966,2.1098962991265933,7.543467817369354,6.531466152543286,7.224590087895178
2000-01-01,4.126207641572701,5.168447905187189,8.177643739709385,3.9381270843132423,2.9446055449758446,2.368668311516793,7.097222942143887,6.279275188592578,6.750542968460025
2000-02-01,4.084458291289921,5.044743130731764,7.694195436564797,3.6309235355723746,2.4413497277093756,1.9879926147163065,6.609682574017789,5.78863800030722,6.3455473070070125
