time,pls_regression_1,pls_regression_316,canonical_pls_1,cca_regression_1
2014-08-01,6.595396441851382,1.0364502889254732,5.482599564387077,8.780649561124319
2014-09-01,6.885129436425599,1.12472709146364,5.731235845976511,9.249475083821416
2014-10-01,6.765594953560124,1.1593421530215158,5.791710765215759,9.554515777140832
2014-11-01,6.757701476205253,1.1524426897407245,5.618463447841444,9.186344317053338
2014-12-01,7.233241050520708,1.2554637808664888,5.929753380153154,9.693564827196742
2015-01-01,7.129205849797607,1.271738473232073,5.798511913377163,9.478687053204604
2015-02-01,8.03868138728936,1.480740386500878,6.349460344003965,10.399134811227432
2015-03-01,8.480211374785682,1.584333481559978,6.715537434131382,11.080336215694247
2015-04-01,8.915184140623705,1.731584726440843,6.927852027700287,11.564299179604763
2015-05-01,8.47094394045853,1.548828944721738,6.80599366785466,11.392912234008245
2015-06-01,8.690975053155741,1.5572536811003572,6.976882500476951,11.701063242261249
2015-07-01,8.384123951882263,1.5096375927767154,6.599757235225852,11.151950135020206
2015-08-01,8.619072707224403,1.6182565635128232,6.910193990273998,11.954539952927808
2015-09-01,7.32681182820129,1.335318557311083,6.013672322225603,10.46697811289533
2015-10-01,6.972112273266237,1.306998245759378,5.82759598002798,10.312117929490006
2015-11-01,7.832903294080661,1.5770008746860318,6.416417122418012,11.031079649586763
2015-12-01,7.900085155808842,1.6965430046516692,6.526943736211167,11.219133048528606
2016-01-01,7.427879312740633,1.589132522604509,6.296594169841115,10.970114585771594
2016-02-01,6.5704910431108905,1.3246342385490792,5.829239362858705,10.232418509718212
2016-03-01,6.757807980729096,1.2436377392927478,5.67704123868351,9.8949948160227
2016-04-01,6.864859727198838,1.1988606146810852,5.57794012087694,9.491248514274544
2016-05-01,7.069340791058544,1.2503744497665543,5.781220520885909,9.755211819609318
2016-06-01,6.7338004053039615,1.2839116602848113,5.873807321153396,10.223483070958364
2016-07-01,6.726925634496026,1.0249340786903582,5.849831108059975,10.235300385314623
2016-08-01,6.9707564079632816,1.026389459964484,6.032141273823332,10.504992532072755
2016-09-01,7.323085542853536,1.1190954761226046,5.807038001941707,9.83606245487594
2016-10-01,7.307789289091523,1.1164625181741308,5.82747825329092,9.883883449330224
2016-11-01,7.222703806208054,1.1613962391899166,5.5134025163393865,9.099652733532592
2016-12-01,7.283852481446759,1.317830080700616,5.475572409886586,9.163100152840618
2017-01-01,7.901137718719638,1.453545302047469,5.9381784419318295,9.855001122156562
2017-02-01,7.995218972776246,1.4300446103893982,5.873056144111225,9.773844933667135
2017-03-01,8.164425830776553,1.4751178155618752,6.200727501359482,10.408664164636564
2017-04-01,8.376509763224615,1.4864081185174496,6.294350416889564,10.42829808114846
2017-05-01,8.591001241370405,1.5189026290566894,6.394365494119443,10.57501245292933
2017-06-01,8.57568052950107,1.5122607985705632,6.588028680768276,10.944291641577594
2017-07-01,8.387902010320223,1.5421711312911863,6.357609675693618,10.54388045145934
2017-08-01,8.141391398545299,1.6016681148717418,6.168654946315653,10.1026714674047
2017-09-01,8.128323594985972,1.515619582967953,6.234340628764965,10.081933623481248
2017-10-01,8.79967036949785,1.5887506102319622,6.52772715146421,10.531264729802391
2017-11-01,9.180274681831651,1.6780990298883272,6.579525618676261,10.287905068117444
2017-12-01,8.742486784137666,1.594089936915943,6.344730949946272,10.007280747446588
2018-01-01,8.827548397010155,1.614384610632457,6.347052604810675,10.065020689675148
2018-02-01,8.989474537794269,1.70737217127078,6.3284436419291605,9.903249798861047
2018-03-01,8.50184349927411,1.635811513328698,5.983972429820813,9.462178366001917
2018-04-01,8.25426354823358,1.5692904586576866,6.035374431089853,9.446219480516437
2018-05-01,8.61358739028696,1.6903600464506552,6.248311208394783,9.735222781016615
2018-06-01,8.845854370189187,1.562758454464185,6.32650805300742,10.022109053669178
2018-07-01,8.607083719654296,1.4578315299435587,6.184792310202987,9.885592452627147
2018-08-01,9.01645011688456,1.579373773421766,6.495902778024306,10.615844122771747
2018-09-01,8.799565319646828,1.5553306147372377,6.3911065958183215,10.529053364447927
2018-10-01,8.907194649195018,1.6204198961451983,6.39718721137085,10.523246408697789
2018-11-01,8.020317061318865,1.5216641879709312,6.071655405257008,10.169053242763292
2018-12-01,7.763128518974895,1.5294781057977411,6.108207221197214,10.309654161429515
2019-01-01,7.289968872380017,1.3516410443333824,5.741376810740666,9.63092295750202
2019-02-01,7.797580107529595,1.5148568732557612,6.159330613027701,10.091034737007831
2019-03-01,8.294768854653672,1.667613757878727,6.417460034546633,10.585580169113566
2019-04-01,8.479755065831242,1.668443932702148,6.5835916560000864,10.88241929961217
2019-05-01,8.727354658793383,1.7800853653133633,6.605110150948747,10.718485680879647
2019-06-01,8.158353257069603,1.5942203112138635,6.3565171711871296,10.58582627094836
2019-07-01,8.864834336054907,1.7563745475394976,6.751926207452709,11.165879379556742
2019-08-01,8.707395746798147,1.7026321501432522,6.792589060911292,11.372604858326646
2019-09-01,8.537381151098963,1.5454063366485866,6.857226684594255,11.575396319158225
2019-10-01,8.773942649935323,1.710814760881782,6.930347722233259,11.47775479642624
2019-11-01,9.130750386331036,1.814082959912936,7.204598911575972,11.889824794990137
2019-12-01,9.176752097589317,1.823700373016608,7.219641480131551,12.054122939268362
2020-01-01,9.622932569306398,1.926253508817969,7.550957395830729,12.514925789922051
2020-02-01,9.278557080465069,1.903023292854586,7.699487887579013,12.733406785366531
2020-03-01,8.426182880273913,1.5757327492203468,7.166098893215787,11.827289941606766
2020-04-01,7.181385462194397,0.9731343077827728,6.028215555810224,10.888434551498136
2020-05-01,8.084995889863725,1.1074734055890778,6.681424384671716,11.977714964266768
2020-06-01,8.614508329228432,1.110373980476481,7.042479937634647,12.394190153410287
2020-07-01,8.96336609531268,1.2575384531759073,7.194620636153249,12.43161021802565
2020-08-01,9.639570457516644,1.2519888521002107,7.296780700321752,12.22687306870456
2020-09-01,9.790072232236868,1.277452924919105,7.172078775290972,11.864969764914136
2020-10-01,9.791259019699783,1.1255535592482904,7.267326333836797,12.024631608802938
2020-11-01,9.309037514451102,1.0228268211752176,6.936621144057789,11.33146450590968
2020-12-01,10.320074789831647,1.5173747041349164,7.579153628217157,11.989799220777996
2021-01-01,10.494577215611884,1.530832658982089,7.723959697889047,12.08783165813402
2021-02-01,10.50460268534322,1.4312557041143492,7.789343156959857,12.279190042242654
2021-03-01,10.580428267449076,1.6739591658977957,7.679514786121035,12.041737264066558
2021-04-01,11.45064084532038,1.8528695087859908,8.121419036952108,12.421715866014766
2021-05-01,11.53814948419472,1.7841009447976692,8.248596330265569,12.763903565038264
2021-06-01,11.8275357056104,1.769742670684176,8.371437699713509,12.893057370727307
2021-07-01,11.962399953821231,1.6894577930440615,8.620708692967318,13.764653744461228
2021-08-01,12.33065457612616,1.6659278708762215,8.819394657240128,14.150581014595549
2021-09-01,12.546262390592007,1.8077048529066064,9.0851688831937,14.642668018869808
2021-10-01,11.867261765120448,1.7534576010440126,8.528112958538923,13.847638661863826
2021-11-01,12.560692021586751,1.9083921492175795,9.15463207735712,14.831028444643737
2021-12-01,12.46822618258631,1.81673114779896,8.987109566716402,14.48913624841158
2022-01-01,13.1072349632139,1.9476693792572384,9.447232393647504,15.14888832036179
